date,hour,temperature,dew_point_temperature,sunrise,precip_prob,humidity,wind_speed,icon_clear,icon_cloudy,icon_fog,icon_partly-cloudy,icon_rain,icon_sleet,icon_snow
10/27/2018,6,6.7,5,0,1,0.94,12.48,0,0,0,0,1,0,0
10/27/2018,7,7.2,6.1,0,1,0.93,15.23,0,0,0,0,1,0,0
10/27/2018,8,7.8,6.7,1,1,0.94,16.76,0,0,0,0,1,0,0
10/27/2018,9,7.828571429,6.742857143,1,1,0.94,14.88,0,0,0,0,1,0,0
10/27/2018,10,7.966666667,7.066666667,1,1,0.93,11.5,0,0,0,0,1,0,0
10/27/2018,11,8.95,7.9,1,1,0.92,13.59,0,0,0,0,1,0,0
10/27/2018,12,7.833333333,7.166666667,1,1,0.93,12.46,0,0,0,0,1,0,0
10/27/2018,13,7.15,6.475,1,1,0.95,12.53,0,0,0,0,1,0,0
10/27/2018,14,7.666666667,6.8,1,1,0.94,13.45,0,0,0,0,1,0,0
10/27/2018,15,8.05,7.2,1,0.82,0.94,12.77,0,0,0,0,1,0,0
10/27/2018,16,8.9,7.8,1,0.59,0.91,12.69,0,1,0,0,0,0,0
10/27/2018,17,9.1,8.3,1,0.54,0.93,12.59,0,1,0,0,0,0,0
10/27/2018,18,9.4,8.3,0,0.36,0.93,12.9,0,1,0,0,0,0,0
10/27/2018,19,10,8.95,0,0.09,0.92,11.46,0,1,0,0,0,0,0
10/27/2018,20,10,8.9,0,0.48,0.95,9.3,0,1,0,0,0,0,0
10/27/2018,21,10.6,9.4,0,0.81,0.93,7.18,0,0,0,0,1,0,0
10/27/2018,22,10.6,9.4,0,0.89,0.96,5.5,0,0,0,0,1,0,0
10/27/2018,23,10,9.4,0,0.89,0.96,7.4,0,1,0,0,0,0,0
10/28/2018,0,10,9.3,0,0.9,0.96,7.02,0,1,0,0,0,0,0
10/28/2018,1,10,9.4,0,0.48,0.96,6.18,0,1,0,0,0,0,0
10/28/2018,2,9.88,9.12,0,0.27,0.96,4.37,0,1,0,0,0,0,0
10/28/2018,3,9.1,8.4,0,0.04,0.96,4.74,0,1,0,0,0,0,0
10/28/2018,4,8.3,7.8,0,0,0.96,6.16,0,1,0,0,0,0,0
10/28/2018,5,8.133333333,7.2,0,0,0.93,5.5,0,1,0,0,0,0,0
10/28/2018,6,7.8,7.2,0,0,0.94,7.05,0,1,0,0,0,0,0
10/28/2018,7,7.6,7.033333333,0,0,0.91,6.25,0,1,0,0,0,0,0
10/28/2018,8,7.8,6.7,1,0.02,0.92,5.11,0,0,0,1,0,0,0
10/28/2018,9,7.866666667,6.966666667,1,0,0.89,8.01,0,0,0,1,0,0,0
10/28/2018,10,7.8,7.2,1,0,0.84,8.7,0,0,0,1,0,0,0
10/28/2018,11,7.8,6.1,1,0,0.8,8.23,0,0,0,1,0,0,0
10/28/2018,12,7.9,6.05,1,0,0.74,7.91,0,0,0,1,0,0,0
10/28/2018,13,8.3,6.1,1,0,0.74,7.64,0,1,0,0,0,0,0
10/28/2018,14,9.4,5.6,1,0,0.7,8.14,0,1,0,0,0,0,0
10/28/2018,15,9.4,5.6,1,0,0.66,8.16,0,1,0,0,0,0,0
10/28/2018,16,9.4,6.1,1,0,0.64,6.93,0,0,0,1,0,0,0
10/28/2018,17,10.4,6.3,1,0,0.65,6.35,0,1,0,0,0,0,0
10/28/2018,18,10.6,6.1,0,0,0.69,3.7,0,0,0,1,0,0,0
10/28/2018,19,11.1,6.1,0,0,0.74,5.73,0,0,0,1,0,0,0
10/28/2018,20,10.6,4.4,0,0,0.76,4.21,0,1,0,0,0,0,0
10/28/2018,21,10,5,0,0,0.79,4.1,0,1,0,0,0,0,0
10/28/2018,22,10.6,5.6,0,0,0.82,4.44,0,0,0,1,0,0,0
10/28/2018,23,10.6,6.1,0,0,0.84,3.29,0,0,0,1,0,0,0
10/29/2018,0,10.6,6.1,0,0.18,0.87,2.6,0,1,0,0,0,0,0
10/29/2018,1,10,6.1,0,0.97,0.88,3.4,0,0,0,0,1,0,0
10/29/2018,2,10.6,7.2,0,0.68,0.89,1.59,0,1,0,0,0,0,0
10/29/2018,3,10,6.7,0,0.46,0.88,2.85,0,1,0,0,0,0,0
10/29/2018,4,9.4,7.8,0,0.39,0.84,4.17,0,1,0,0,0,0,0
10/29/2018,5,8.9,7.8,0,0.23,0.87,5.74,0,1,0,0,0,0,0
10/29/2018,6,8.9,8.3,0,0.15,0.87,8.3,0,1,0,0,0,0,0
10/29/2018,7,9.4,8.3,0,0,0.87,7.27,0,0,0,1,0,0,0
10/29/2018,8,10.4,9.4,1,0,0.85,8.37,0,0,0,1,0,0,0
10/29/2018,9,10.6,9.15,1,0,0.82,8.26,0,1,0,0,0,0,0
10/29/2018,10,10,8.3,1,0,0.8,9.97,0,1,0,0,0,0,0
10/29/2018,11,10,7.8,1,0,0.76,10.2,0,1,0,0,0,0,0
10/29/2018,12,10,7.2,1,0,0.73,10.55,0,1,0,0,0,0,0
10/29/2018,13,10.6,7.6,1,0,0.67,11.24,0,0,0,1,0,0,0
10/29/2018,14,10.86666667,6.9,1,0,0.63,11.02,0,1,0,0,0,0,0
10/29/2018,15,10.93333333,6.7,1,0,0.63,9999,0,1,0,0,0,0,0
10/29/2018,16,12.06666667,6.033333333,1,0,0.63,9999,0,1,0,0,0,0,0
10/29/2018,17,12.8,6.1,1,0,0.63,9999,0,1,0,0,0,0,0
10/29/2018,18,12.2,5,0,0,0.63,9999,0,1,0,0,0,0,0
10/29/2018,19,12.8,5,0,0,0.64,6.3,0,0,0,1,0,0,0
10/29/2018,20,12.8,4.4,0,0,0.64,9999,0,0,0,1,0,0,0
10/29/2018,21,12.2,4.4,0,0,0.64,9999,0,0,0,1,0,0,0
10/29/2018,22,11.1,4.4,0,0,0.67,7.36,0,0,0,1,0,0,0
10/29/2018,23,11.1,5,0,0,0.68,6.66,1,0,0,0,0,0,0
10/30/2018,0,10.6,3.9,0,0,0.69,5.56,1,0,0,0,0,0,0
10/30/2018,1,9.4,2.8,0,0,0.69,9999,1,0,0,0,0,0,0
10/30/2018,2,8.9,2.8,0,0,0.72,4.83,1,0,0,0,0,0,0
10/30/2018,3,8.9,2.8,0,0,0.72,9999,1,0,0,0,0,0,0
10/30/2018,4,8.3,2.8,0,0,0.73,6.76,1,0,0,0,0,0,0
10/30/2018,5,7.8,2.2,0,0,0.73,9999,1,0,0,0,0,0,0
10/30/2018,6,7.2,2.8,0,0,0.75,5.61,1,0,0,0,0,0,0
10/30/2018,7,6.7,2.2,0,0,0.75,9999,1,0,0,0,0,0,0
10/30/2018,8,7.2,1.1,1,0,0.74,6.84,1,0,0,0,0,0,0
10/30/2018,9,6.7,0.6,1,0,0.74,9999,1,0,0,0,0,0,0
10/30/2018,10,6.1,2.2,1,0,0.74,9999,1,0,0,0,0,0,0
10/30/2018,11,6.1,1.7,1,0,0.74,9999,1,0,0,0,0,0,0
10/30/2018,12,6.7,1.7,1,0,0.46,9.66,1,0,0,0,0,0,0
10/30/2018,13,7.2,0,1,0,0.39,9.18,1,0,0,0,0,0,0
10/30/2018,14,8.3,-0.6,1,0,0.36,10.84,1,0,0,0,0,0,0
10/30/2018,15,9.4,-1.7,1,0,0.33,11.55,1,0,0,0,0,0,0
10/30/2018,16,10.6,-2.2,1,0,0.32,9.3,1,0,0,0,0,0,0
10/30/2018,17,11.1,-2.8,1,0,0.33,9.76,1,0,0,0,0,0,0
10/30/2018,18,11.7,-3.3,0,0,0.38,4.35,1,0,0,0,0,0,0
10/30/2018,19,12.2,-3.3,0,0,0.43,2.4,1,0,0,0,0,0,0
10/30/2018,20,12.8,-3.9,0,0,0.46,3.73,1,0,0,0,0,0,0
10/30/2018,21,11.1,-2.2,0,0,0.51,2.77,1,0,0,0,0,0,0
10/30/2018,22,10.6,-2.2,0,0,0.56,2.64,1,0,0,0,0,0,0
10/30/2018,23,11.1,-2.8,0,0,0.58,0.85,1,0,0,0,0,0,0
10/31/2018,0,10.6,-2.2,0,0,0.65,1.03,1,0,0,0,0,0,0
10/31/2018,1,10,-1.7,0,0,0.7,1.49,1,0,0,0,0,0,0
10/31/2018,2,8.9,-1.7,0,0,0.72,1,1,0,0,0,0,0,0
10/31/2018,3,8.3,-1.1,0,0,0.76,0.42,1,0,0,0,0,0,0
10/31/2018,4,7.8,-1.1,0,0,0.78,0.22,1,0,0,0,0,0,0
10/31/2018,5,8.3,-1.7,0,0,0.77,0.22,1,0,0,0,0,0,0
10/31/2018,6,7.8,-1.7,0,0,0.78,0.41,1,0,0,0,0,0,0
10/31/2018,7,7.8,-1.1,0,0,0.81,0.5,1,0,0,0,0,0,0
10/31/2018,8,7.2,0,1,0,0.84,0.3,0,0,0,1,0,0,0
10/31/2018,9,7.2,0,1,0,0.76,0.32,0,0,0,1,0,0,0
10/31/2018,10,7.2,1.7,1,0,0.66,1.79,0,0,0,1,0,0,0
10/31/2018,11,7.8,3.3,1,0,0.58,3.57,0,0,0,1,0,0,0
10/31/2018,12,10.6,2.8,1,0,0.55,6.3,0,0,0,1,0,0,0
10/31/2018,13,11.7,4.4,1,0,0.54,9.59,1,0,0,0,0,0,0
10/31/2018,14,13.3,4.4,1,0,0.52,9.09,1,0,0,0,0,0,0
10/31/2018,15,15,5.6,1,0,0.52,8.98,1,0,0,0,0,0,0
10/31/2018,16,16.1,6.7,1,0,0.55,8.16,1,0,0,0,0,0,0
10/31/2018,17,17.2,7.8,1,0,0.6,8.6,0,0,0,1,0,0,0
10/31/2018,18,17.2,8.3,0,0,0.64,6.66,0,0,0,1,0,0,0
10/31/2018,19,17.2,8.9,0,0,0.7,6.2,1,0,0,0,0,0,0
10/31/2018,20,16.7,8.9,0,0,0.72,5.59,0,0,0,1,0,0,0
10/31/2018,21,15.6,10,0,0,0.71,5.49,0,0,0,1,0,0,0
10/31/2018,22,15.6,9.4,0,0,0.68,5.31,0,0,0,1,0,0,0
10/31/2018,23,15.6,10,0,0,0.71,4.33,0,0,0,1,0,0,0
11/1/2018,0,15.6,9.4,0,0,0.73,3.47,0,0,0,1,0,0,0
11/1/2018,1,16.1,9.4,0,0,0.75,4.01,0,0,0,1,0,0,0
11/1/2018,2,15.6,9.4,0,0,0.79,3.5,0,0,0,1,0,0,0
11/1/2018,3,15.6,9.4,0,0,0.81,2.97,0,0,0,1,0,0,0
11/1/2018,4,15,10,0,0,0.83,2.92,0,0,0,1,0,0,0
11/1/2018,5,15,10,0,0,0.84,3.07,0,0,0,1,0,0,0
11/1/2018,6,15,10,0,0,0.88,3.57,0,0,0,1,0,0,0
11/1/2018,7,15,10.6,0,0,0.88,2.32,1,0,0,0,0,0,0
11/1/2018,8,15,10.6,1,0,0.92,2.15,1,0,0,0,0,0,0
11/1/2018,9,14.4,10.6,1,0,0.85,4.01,0,0,0,1,0,0,0
11/1/2018,10,14.4,10.6,1,0,0.81,3.5,0,0,0,1,0,0,0
11/1/2018,11,14.4,11.1,1,0,0.74,2.87,0,0,0,1,0,0,0
11/1/2018,12,14.4,11.1,1,0,0.68,1.78,0,0,0,1,0,0,0
11/1/2018,13,15.6,11.7,1,0,0.63,3.17,0,0,0,1,0,0,0
11/1/2018,14,16.7,11.7,1,0,0.61,3.28,0,0,0,1,0,0,0
11/1/2018,15,19.4,12.8,1,0,0.64,4.45,0,0,0,1,0,0,0
11/1/2018,16,20.6,12.2,1,0,0.67,3.54,0,0,0,1,0,0,0
11/1/2018,17,20.6,12.8,1,0,0.69,4.8,1,0,0,0,0,0,0
11/1/2018,18,20,13.3,0,0,0.76,3.35,0,0,0,1,0,0,0
11/1/2018,19,19.4,13.3,0,0,0.79,4.3,1,0,0,0,0,0,0
11/1/2018,20,19.4,13.9,0,0,0.78,5.28,1,0,0,0,0,0,0
11/1/2018,21,18.3,14.4,0,0,0.78,6.21,1,0,0,0,0,0,0
11/1/2018,22,18.3,14.4,0,0,0.76,5.85,1,0,0,0,0,0,0
11/1/2018,23,18.3,13.9,0,0,0.77,4.88,0,0,0,1,0,0,0
11/2/2018,0,18.3,13.9,0,0,0.79,8.3,0,0,0,1,0,0,0
11/2/2018,1,18.9,13.3,0,0,0.82,7.16,0,1,0,0,0,0,0
11/2/2018,2,18.9,13.9,0,0,0.83,8.97,0,0,0,1,0,0,0
11/2/2018,3,18.9,14.4,0,0,0.84,10.45,0,1,0,0,0,0,0
11/2/2018,4,19.4,15,0,0.09,0.84,9.3,0,0,0,1,0,0,0
11/2/2018,5,18.15,15.8,0,0,0.85,7.75,0,0,0,1,0,0,0
11/2/2018,6,19.15,16.1,0,0.13,0.86,7.52,0,1,0,0,0,0,0
11/2/2018,7,20,16.1,0,0.13,0.87,8.62,0,1,0,0,0,0,0
11/2/2018,8,20,16.85,1,0,0.86,8.46,0,1,0,0,0,0,0
11/2/2018,9,20,16.7,1,0.05,0.84,8.81,0,1,0,0,0,0,0
11/2/2018,10,20,16.7,1,0,0.83,7.31,0,1,0,0,0,0,0
11/2/2018,11,19.7,16.7,1,0,0.83,7.7,0,1,0,0,0,0,0
11/2/2018,12,20,17.2,1,0,0.82,8.4,0,1,0,0,0,0,0
11/2/2018,13,20.6,17.2,1,0,0.82,8.75,0,1,0,0,0,0,0
11/2/2018,14,21.1,17.2,1,0,0.81,6.3,0,1,0,0,0,0,0
11/2/2018,15,21.1,17.8,1,0,0.8,8.11,0,0,0,1,0,0,0
11/2/2018,16,21.8,17.33333333,1,0,0.84,7.08,0,0,0,1,0,0,0
11/2/2018,17,21.1,17.2,1,0,0.85,7.52,0,0,0,1,0,0,0
11/2/2018,18,21.1,17.2,0,0,0.89,6.71,0,0,0,1,0,0,0
11/2/2018,19,20.6,17.2,0,0,0.93,8.89,0,0,0,1,0,0,0
11/2/2018,20,20,17.2,0,0.71,0.95,7.52,0,1,0,0,0,0,0
11/2/2018,21,19.4,17.2,0,1,0.95,6.42,0,0,0,0,1,0,0
11/2/2018,22,18.6,16.7,0,1,0.97,5.47,0,0,0,0,1,0,0
11/2/2018,23,18.3,17.2,0,1,0.96,8.8,0,0,0,0,1,0,0
11/3/2018,0,18.3,17.2,0,0.27,0.95,9.97,0,1,0,0,0,0,0
11/3/2018,1,17.85,17.15,0,0.5,0.94,11.67,0,0,0,0,1,0,0
11/3/2018,2,17.83333333,17.08333333,0,0.61,0.91,3.89,0,0,0,0,1,0,0
11/3/2018,3,18.3,17.8,0,0.99,0.92,5.93,0,0,0,0,1,0,0
11/3/2018,4,18.3,17.8,0,1,0.93,4.53,0,0,0,0,1,0,0
11/3/2018,5,18.3,17.2,0,1,0.95,3.76,0,0,0,0,1,0,0
11/3/2018,6,14.9,14.01666667,0,1,0.96,3.24,0,0,0,0,1,0,0
11/3/2018,7,14.4,13.3,0,0.54,0.95,1.11,0,1,0,0,0,0,0
11/3/2018,8,14.4,13.9,1,0,0.94,3.96,0,1,0,0,0,0,0
11/3/2018,9,14.4,13.9,1,0,0.95,9.7,0,1,0,0,0,0,0
11/3/2018,10,14.6,13.9,1,0.1,0.85,12.42,0,1,0,0,0,0,0
11/3/2018,11,14.82857143,14.2,1,0,0.74,14.55,0,0,0,1,0,0,0
11/3/2018,12,14.88888889,14.31111111,1,0,0.67,11.77,1,0,0,0,0,0,0
11/3/2018,13,12.575,11.525,1,0,0.56,13.59,0,0,0,1,0,0,0
11/3/2018,14,11.95,8.6,1,0,0.49,15.51,0,0,0,1,0,0,0
11/3/2018,15,11.95,6.95,1,0,0.45,13.18,0,0,0,1,0,0,0
11/3/2018,16,12.5,3.9,1,0,0.43,9.83,0,0,0,1,0,0,0
11/3/2018,17,13.3,3.3,1,0,0.43,12.98,1,0,0,0,0,0,0
11/3/2018,18,12.8,2.2,0,0,0.45,9.37,1,0,0,0,0,0,0
11/3/2018,19,12.8,1.1,0,0,0.48,10.06,1,0,0,0,0,0,0
11/3/2018,20,12.2,0.6,0,0,0.52,6.99,1,0,0,0,0,0,0
11/3/2018,21,11.7,1.1,0,0,0.54,6.57,1,0,0,0,0,0,0
11/3/2018,22,11.7,1.1,0,0,0.56,8.27,1,0,0,0,0,0,0
11/3/2018,23,11.1,0.6,0,0,0.57,7.9,1,0,0,0,0,0,0
11/4/2018,0,10.6,1.7,0,0,0.6,9.61,1,0,0,0,0,0,0
11/4/2018,1,10.6,1.7,0,0,0.61,7.5,1,0,0,0,0,0,0
11/4/2018,2,10,2.2,0,0,0.69,3.51,1,0,0,0,0,0,0
11/4/2018,3,9.4,1.7,0,0,0.7,2.91,1,0,0,0,0,0,0
11/4/2018,4,8.9,2.2,0,0,0.72,3.4,1,0,0,0,0,0,0
11/4/2018,5,8.9,1.7,0,0,0.73,2.69,1,0,0,0,0,0,0
11/4/2018,6,8.3,1.7,0,0,0.73,9999,1,0,0,0,0,0,0
11/4/2018,7,7.8,1.7,1,0,0.71,2.7,1,0,0,0,0,0,0
11/4/2018,8,7.8,1.1,1,0,0.65,2.42,1,0,0,0,0,0,0
11/4/2018,9,7.2,1.1,1,0,0.55,5.01,1,0,0,0,0,0,0
11/4/2018,10,6.1,1.7,1,0,0.5,3.93,1,0,0,0,0,0,0
11/4/2018,11,6.7,0.6,1,0,0.46,3.28,1,0,0,0,0,0,0
11/4/2018,12,7.2,-0.6,1,0,0.43,2.12,1,0,0,0,0,0,0
11/4/2018,13,7.8,-1.1,1,0,0.4,0.53,1,0,0,0,0,0,0
11/4/2018,14,8.9,-1.1,1,0,0.41,1.62,1,0,0,0,0,0,0
11/4/2018,15,10,-0.6,1,0,0.38,1.53,1,0,0,0,0,0,0
11/4/2018,16,11.1,-1.1,1,0,0.43,1.33,1,0,0,0,0,0,0
11/4/2018,17,12.2,-1.1,0,0,0.5,2.74,1,0,0,0,0,0,0
11/4/2018,18,12.2,-1.1,0,0,0.59,1.59,1,0,0,0,0,0,0
11/4/2018,19,12.8,-1.7,0,0,0.65,0.8,1,0,0,0,0,0,0
11/4/2018,20,11.7,-0.6,0,0,0.67,1.9,1,0,0,0,0,0,0
11/4/2018,21,10.6,0,0,0,0.7,2.66,1,0,0,0,0,0,0
11/4/2018,22,10,2.2,0,0,0.72,2.34,1,0,0,0,0,0,0
11/4/2018,23,8.9,1.1,0,0,0.73,2.44,1,0,0,0,0,0,0
11/5/2018,0,8.9,2.2,0,0,0.74,2.77,1,0,0,0,0,0,0
11/5/2018,1,9.4,2.8,0,0,0.76,3.88,1,0,0,0,0,0,0
11/5/2018,2,8.9,2.8,0,0,0.75,3.72,0,0,0,1,0,0,0
11/5/2018,3,9.4,3.3,0,0,0.76,4.25,0,0,0,1,0,0,0
11/5/2018,4,9.4,3.9,0,0,0.78,5.83,0,0,0,1,0,0,0
11/5/2018,5,9.4,4.4,0,0,0.79,6.92,0,0,0,1,0,0,0
11/5/2018,6,9.4,4.4,0,0,0.77,5.97,0,0,0,1,0,0,0
11/5/2018,7,9.4,4.4,1,0,0.77,5.72,0,1,0,0,0,0,0
11/5/2018,8,10,5.4,1,0,0.79,7.81,0,1,0,0,0,0,0
11/5/2018,9,10,6.1,1,0.63,0.85,7.85,0,1,0,0,0,0,0
11/5/2018,10,10,5.6,1,1,0.87,7.28,0,0,0,0,1,0,0
11/5/2018,11,10.3,5.85,1,1,0.9,9.71,0,0,0,0,1,0,0
11/5/2018,12,10.6,6.7,1,0.66,0.88,9.98,0,1,0,0,0,0,0
11/5/2018,13,10,7.55,1,0.16,0.87,8.51,0,1,0,0,0,0,0
11/5/2018,14,10,8.3,1,0.04,0.85,8.39,0,1,0,0,0,0,0
11/5/2018,15,10,8.92,1,0,0.86,8.61,0,1,0,0,0,0,0
11/5/2018,16,10,8.9,1,0.84,0.9,8.48,0,1,0,0,0,0,0
11/5/2018,17,10.6,9.4,0,0.83,0.86,8.74,0,0,0,0,1,0,0
11/5/2018,18,11.1,8.9,0,0.5,0.89,7.42,0,1,0,0,0,0,0
11/5/2018,19,11.7,9.4,0,0.81,0.95,7.05,0,0,0,0,1,0,0
11/5/2018,20,10.93333333,10,0,0.79,0.96,8.71,0,1,0,0,0,0,0
11/5/2018,21,10,8.6,0,0.62,0.96,9.54,0,1,0,0,0,0,0
11/5/2018,22,10.73333333,9.033333333,0,0.71,0.95,7.73,0,1,0,0,0,0,0
11/5/2018,23,11.1,10,0,0.76,0.96,7.49,0,1,0,0,0,0,0
11/6/2018,0,11.1,10,0,0.59,0.99,6.48,0,1,0,0,0,0,0
11/6/2018,1,10,9.4,0,0.21,0.89,6.62,0,1,0,0,0,0,0
11/6/2018,2,10.6,9.4,0,0,0.94,6.04,0,1,0,0,0,0,0
11/6/2018,3,10,9.4,0,0.05,0.85,4.08,0,1,0,0,0,0,0
11/6/2018,4,10,9.4,0,0.11,0.98,3.82,0,1,0,0,0,0,0
11/6/2018,5,10,9.4,0,0,0.99,1.6,0,1,0,0,0,0,0
11/6/2018,6,9.4,8.9,0,0,0.97,1.68,0,0,1,0,0,0,0
11/6/2018,7,10,8.9,1,0,0.96,3.17,0,0,1,0,0,0,0
11/6/2018,8,10,9.4,1,0.08,0.98,3.39,0,0,1,0,0,0,0
11/6/2018,9,10,9.4,1,0,0.98,4.3,0,0,1,0,0,0,0
11/6/2018,10,10,9.7,1,0.38,0.98,5.15,0,0,1,0,0,0,0
11/6/2018,11,10.73333333,10,1,0,0.97,4.47,1,0,0,0,0,0,0
11/6/2018,12,11.1,10.6,1,1,0.96,6.25,0,0,0,0,1,0,0
11/6/2018,13,11.1,10.6,1,1,0.95,2.92,0,0,0,0,1,0,0
11/6/2018,14,11.76,11.08,1,1,0.96,1.88,0,0,0,0,1,0,0
11/6/2018,15,12.025,11.625,1,0.51,0.95,0.41,0,1,0,0,0,0,0
11/6/2018,16,13.05,12.5,1,0.66,0.99,2.17,0,1,0,0,0,0,0
11/6/2018,17,13.76,13.34,0,1,0.97,4.01,0,0,0,0,1,0,0
11/6/2018,18,13.66,13.1,0,1,0.98,3.9,0,0,0,0,1,0,0
11/6/2018,19,13.9,13.3,0,0.59,0.95,3.48,0,0,0,1,0,0,0
11/6/2018,20,14.4,13.9,0,0,0.95,4.13,0,0,0,1,0,0,0
11/6/2018,21,14.4,13.9,0,0,0.96,4.98,0,0,0,1,0,0,0
11/6/2018,22,14.4,13.9,0,0,0.94,6.02,0,0,0,1,0,0,0
11/6/2018,23,14.4,13.3,0,0.04,0.94,5.75,0,0,0,1,0,0,0
11/7/2018,0,14.4,13.3,0,0,0.95,5.53,0,0,0,1,0,0,0
11/7/2018,1,14.4,13.3,0,0,0.95,5.55,1,0,0,0,0,0,0
11/7/2018,2,14.15,13.3,0,0,0.9,6.47,1,0,0,0,0,0,0
11/7/2018,3,13.9,12.8,0,0,0.74,6.78,1,0,0,0,0,0,0
11/7/2018,4,13.15,12.1,0,0,0.7,7.29,1,0,0,0,0,0,0
11/7/2018,5,13.3,12.2,0,0.02,0.7,5.55,1,0,0,0,0,0,0
11/7/2018,6,12.8,11.1,0,0,0.71,5.03,1,0,0,0,0,0,0
11/7/2018,7,12.8,7.8,1,0,0.7,5.36,1,0,0,0,0,0,0
11/7/2018,8,12.2,6.1,1,0,0.68,7.06,1,0,0,0,0,0,0
11/7/2018,9,11.7,5.6,1,0,0.62,7.34,1,0,0,0,0,0,0
11/7/2018,10,11.1,4.4,1,0,0.54,9.16,1,0,0,0,0,0,0
11/7/2018,11,11.1,4.4,1,0,0.48,9.14,1,0,0,0,0,0,0
11/7/2018,12,11.1,5,1,0,0.45,7.04,1,0,0,0,0,0,0
11/7/2018,13,11.7,5.6,1,0,0.42,10.96,1,0,0,0,0,0,0
11/7/2018,14,12.8,5,1,0,0.44,9.5,1,0,0,0,0,0,0
11/7/2018,15,14.4,3.9,1,0,0.42,10.31,1,0,0,0,0,0,0
11/7/2018,16,16.1,3.3,1,0,0.42,10.66,0,0,0,1,0,0,0
11/7/2018,17,16.1,3.3,0,0,0.43,7.79,0,0,0,1,0,0,0
11/7/2018,18,16.7,4.4,0,0,0.48,7.06,0,0,0,1,0,0,0
11/7/2018,19,16.7,3.9,0,0,0.49,7.95,0,0,0,1,0,0,0
11/7/2018,20,16.1,2.8,0,0,0.49,9.42,0,0,0,1,0,0,0
11/7/2018,21,15.6,2.8,0,0,0.49,8.5,0,0,0,1,0,0,0
11/7/2018,22,15.6,4.4,0,0,0.51,9.79,1,0,0,0,0,0,0
11/7/2018,23,15,3.9,0,0,0.51,7.93,1,0,0,0,0,0,0
11/8/2018,0,14.4,4.4,0,0,0.47,6.92,1,0,0,0,0,0,0
11/8/2018,1,15,3.9,0,0,0.41,9.27,1,0,0,0,0,0,0
11/8/2018,2,14.4,3.9,0,0,0.43,7.66,1,0,0,0,0,0,0
11/8/2018,3,13.9,4.4,0,0,0.5,6.47,1,0,0,0,0,0,0
11/8/2018,4,13.9,2.8,0,0,0.57,4.46,1,0,0,0,0,0,0
11/8/2018,5,13.3,-0.6,0,0,0.61,2.91,1,0,0,0,0,0,0
11/8/2018,6,12.2,-0.6,0,0,0.62,3.18,1,0,0,0,0,0,0
11/8/2018,7,10,0,1,0,0.64,3.6,1,0,0,0,0,0,0
11/8/2018,8,8.9,0,1,0,0.62,4.25,1,0,0,0,0,0,0
11/8/2018,9,7.8,0.6,1,0,0.58,5.25,0,0,0,1,0,0,0
11/8/2018,10,7.8,0,1,0,0.51,6.15,1,0,0,0,0,0,0
11/8/2018,11,7.8,-0.6,1,0,0.48,5.82,1,0,0,0,0,0,0
11/8/2018,12,7.8,0.6,1,0,0.44,3.2,1,0,0,0,0,0,0
11/8/2018,13,7.8,-0.6,1,0,0.42,3.19,1,0,0,0,0,0,0
11/8/2018,14,8.9,0,1,0,0.41,3.66,1,0,0,0,0,0,0
11/8/2018,15,10,-0.6,1,0,0.41,4.75,1,0,0,0,0,0,0
11/8/2018,16,11.7,-1.1,1,0,0.42,3.56,1,0,0,0,0,0,0
11/8/2018,17,12.2,-0.6,0,0,0.45,2.85,1,0,0,0,0,0,0
11/8/2018,18,12.2,-1.7,0,0,0.49,6.35,1,0,0,0,0,0,0
11/8/2018,19,12.2,-0.6,0,0,0.5,6.35,1,0,0,0,0,0,0
11/8/2018,20,12.2,-0.6,0,0,0.51,6.04,1,0,0,0,0,0,0
11/8/2018,21,11.7,-0.6,0,0,0.53,7.99,1,0,0,0,0,0,0
11/8/2018,22,11.1,-0.6,0,0,0.54,5.84,1,0,0,0,0,0,0
11/8/2018,23,10,-0.6,0,0,0.56,3.6,1,0,0,0,0,0,0
11/9/2018,0,8.9,-1.7,0,0,0.6,3.44,1,0,0,0,0,0,0
11/9/2018,1,8.3,-1.1,0,0,0.61,3.75,1,0,0,0,0,0,0
11/9/2018,2,7.8,-1.1,0,0,0.63,3.31,1,0,0,0,0,0,0
11/9/2018,3,7.2,-1.1,0,0,0.65,3.67,1,0,0,0,0,0,0
11/9/2018,4,7.2,-1.1,0,0,0.62,3.87,1,0,0,0,0,0,0
11/9/2018,5,7.2,-1.7,0,0,0.67,4.03,1,0,0,0,0,0,0
11/9/2018,6,6.7,-2.2,0,0,0.64,5.13,1,0,0,0,0,0,0
11/9/2018,7,6.1,-2.2,1,0,0.7,4.05,0,0,0,1,0,0,0
11/9/2018,8,5,-2.2,1,0,0.66,4.2,0,0,0,1,0,0,0
11/9/2018,9,5.6,-1.7,1,0,0.61,7.05,0,0,0,1,0,0,0
11/9/2018,10,5,-1.7,1,0,0.59,9.08,0,0,0,1,0,0,0
11/9/2018,11,5,-1.1,1,0,0.62,7.72,0,1,0,0,0,0,0
11/9/2018,12,7.8,-0.6,1,0,0.63,7.17,0,1,0,0,0,0,0
11/9/2018,13,8.9,0.6,1,0,0.66,9.16,0,1,0,0,0,0,0
11/9/2018,14,8.9,-1.1,1,0,0.73,10.07,0,1,0,0,0,0,0
11/9/2018,15,9.4,1.1,1,0.33,0.8,9.05,0,1,0,0,0,0,0
